Date,Ticker,Close,Daily Return,RSI,MA50,MA200,RollingVol20,MACD,MACD_Signal,MACD_Hist,Panic,Momentum,Volatility,RSI_Overbought,RSI_Oversold,MarketRegime,PrimarySignal,PatternBase,BaseScore,PatternKey,ScoreAdjustment,FinalScore
2026-06-18,TSLA,400.489990234375,0.010368800900483421,38.55827075738642,402.4874011230469,416.9637503051758,0.028860250446234956,-2.8496648439392516,-0.504610469448154,-2.3450543744910974,,MOMENTUM,NORMAL,,,BEAR,MOMENTUM,MOMENTUM|BEAR|NORMAL,50,,0.0,50.0
2026-06-18,USO,114.87000274658205,0.005602725823693255,35.578094003154234,134.0415998840332,93.87229988098144,0.0262355011079253,-5.145728806512906,-2.5958966215457915,-2.549832184967115,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-18,V,327.239990234375,-0.009504251474151015,50.72896379752825,321.0363995361328,329.0923481750488,0.013179418627950575,1.5382036732847268,0.980214248707723,0.5579894245770038,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-18,WMT,117.18000030517578,-0.008041961993821012,54.198472598477615,125.09699920654298,116.4630997467041,0.020880957276666317,-1.7350789748647344,-2.0084860473268473,0.27340707246211293,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-18,XOM,137.80999755859375,-0.020818586188790733,38.27509741474499,150.24879974365234,134.51254985809325,0.01737051302785944,-3.0090292781750634,-1.7993836558535135,-1.20964562232155,PANIC,,VOLATILE,,,SIDEWAYS,PANIC,PANIC|SIDEWAYS|VOLATILE,55,,0.0,55.0
2026-06-18,^VIX,16.399999618530273,-0.11062911369007722,52.22588640424239,17.79020004272461,18.559750084877013,0.11596557793738416,-0.10794698432912853,-0.0526912987793652,-0.055255685549763324,PANIC,,VOLATILE,,,HIGH_VOLATILITY,PANIC,PANIC|HIGH_VOLATILITY|VOLATILE,65,,0.0,65.0
2026-06-22,BEL,428.25,0.003162347441595381,68.54543870658804,426.76000061035154,418.89050003051756,0.011645055251022727,-0.25305158312119147,-3.4245866845068136,3.171535101385622,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
2026-06-22,BHARTIARTL,1919.300048828125,0.004448398462839176,72.37122863251194,1844.997998046875,1952.1700030517577,0.010613619524683194,11.626291614930551,-0.9615481158692136,12.587839730799764,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-22,BSE,4008.800048828125,-0.002835655559974559,54.05206945853454,3884.6280029296877,2959.2485021972657,0.02304874319118715,34.02968957567782,53.012960752212976,-18.983271176535155,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
2026-06-22,BTC-USD,63906.4296875,0.010577429718428899,53.15618041948615,71806.0009375,76582.53736328126,0.02186410984938231,-2003.992840844301,-2463.9544203276128,459.96157948331165,,MOMENTUM,NORMAL,,,BEAR,MOMENTUM,MOMENTUM|BEAR|NORMAL,50,,0.0,50.0
2026-06-22,CDSL,1386.0,0.011457309065486365,78.96650707501281,1262.226005859375,1399.2945068359375,0.017422675109263017,28.44229923241278,7.9141140568748405,20.52818517553794,,MOMENTUM,NORMAL,OVERBOUGHT,,SIDEWAYS,MOMENTUM,MOMENTUM|SIDEWAYS|NORMAL,45,,0.0,45.0
2026-06-22,COCHINSHIP,1444.0999755859375,-0.009533624426654619,46.853335564236836,1554.4259936523438,1599.2859997558594,0.02182320289874737,-26.232986781917134,-33.49720490183825,7.264218119921118,,,NORMAL,,,BEAR,NONE,NONE|BEAR|NORMAL,10,,0.0,10.0
2026-06-22,ETH-USD,1732.6500244140625,0.016467076159967675,54.861466387559005,1979.1497119140624,2356.773505859375,0.03599921148944152,-64.7582466354836,-85.38612081366142,20.62787417817782,,MOMENTUM,VOLATILE,,,HIGH_VOLATILITY,MOMENTUM,MOMENTUM|HIGH_VOLATILITY|VOLATILE,55,,0.0,55.0
2026-06-22,HAL,4410.10009765625,0.0004537102052339925,60.088926688263214,4380.621982421875,4395.525501708984,0.015247779563042801,6.622614988855275,-15.252636655064485,21.87525164391976,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-22,HDFCBANK,785.4000244140625,0.007181375620360475,66.62191670389763,772.827001953125,897.8710000610351,0.01450064749417119,4.355152801225017,-0.920745921691479,5.275898722916496,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-22,ICICIBANK,1356.5,0.0074266617155589465,86.06326094751118,1290.4280053710938,1345.166502685547,0.010990220834539795,21.580814257129987,12.551660159627101,9.029154097502886,,,NORMAL,OVERBOUGHT,,SIDEWAYS,OVERBOUGHT,OVERBOUGHT|SIDEWAYS|NORMAL,15,,0.0,15.0
2026-06-22,IDEA,14.920000076293944,0.0,60.16043148920586,12.50560001373291,10.544500033855439,0.0214791575680765,0.6309948142129933,0.7163057469917898,-0.08531093277879653,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
2026-06-22,INFY,1064.800048828125,0.012744934471092817,17.711598746081506,1181.9519995117187,1411.2780029296875,0.02668477657983545,-26.244288974678966,-16.249818503999656,-9.99447047067931,,MOMENTUM,NORMAL,,OVERSOLD,BEAR,MOMENTUM,MOMENTUM|BEAR|NORMAL,50,,0.0,50.0
2026-06-22,IREDA,131.6999969482422,0.03578447005710195,62.32253728255026,129.2995997619629,135.19804977416993,0.021143195472430616,-0.14677360722645005,-1.1054847220909065,0.9587111148644565,,MOMENTUM,VOLATILE,,,SIDEWAYS,MOMENTUM,MOMENTUM|SIDEWAYS|VOLATILE,45,,0.0,45.0
2026-06-22,IRFC,100.6999969482422,0.011958544733851051,62.11664941680797,100.45059982299804,112.12609958648682,0.013775907668531514,-0.05052701138160387,-0.7825624848769444,0.7320354734953405,,MOMENTUM,NORMAL,,,SIDEWAYS,MOMENTUM,MOMENTUM|SIDEWAYS|NORMAL,45,,0.0,45.0
2026-06-22,KPITTECH,759.0,-0.0013814720213570775,31.773663801386206,747.4270007324219,984.9080004882812,0.01975494675948683,1.4610342144036395,3.0610878255981104,-1.600053611194471,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-22,LT,4201.0,-0.0019955106520226362,65.7237277288277,4017.5539990234374,3926.5155004882813,0.015148904953893141,60.71231142040051,33.927735621119346,26.784575799281164,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
2026-06-22,NMDC,88.8499984741211,0.004863156684918435,29.426780501624705,89.75339996337891,81.1466000366211,0.022708661266373397,-0.3212847574026796,0.10536019854012589,-0.4266449559428055,,,NORMAL,,,SIDEWAYS,NONE,NONE|SIDEWAYS|NORMAL,5,,0.0,5.0
2026-06-22,PERSISTENT,4880.0,0.010561192793538954,26.595323028141095,5025.877978515625,5519.660500488281,0.022868440863864522,-38.954610336618316,-18.127080990181486,-20.82752934643683,,MOMENTUM,NORMAL,,,BEAR,MOMENTUM,MOMENTUM|BEAR|NORMAL,50,,0.0,50.0
2026-06-22,RELIANCE,1331.0,0.016418480336006125,54.40388318199072,1349.982001953125,1421.9285040283203,0.011899674148283659,-9.424144156591865,-16.23263936890495,6.808495212313087,,MOMENTUM,VOLATILE,,,BEAR,MOMENTUM,MOMENTUM|BEAR|VOLATILE,50,,0.0,50.0
2026-06-22,RVNL,248.02000427246097,0.016517064996786512,55.779936669595195,271.55580017089846,308.07069961547853,0.02384514081311551,-7.357917730897611,-10.595380831797742,3.237463100900131,,MOMENTUM,VOLATILE,,,BEAR,MOMENTUM,MOMENTUM|BEAR|VOLATILE,50,,0.0,50.0
2026-06-22,SAIL,178.1999969482422,-0.010274957357172654,17.615369300787506,187.47599975585936,154.1217999267578,0.017261431481731954,-3.083692111131654,-1.1333487020882969,-1.9503434090433573,PANIC,,NORMAL,,OVERSOLD,SIDEWAYS,PANIC,PANIC|SIDEWAYS|NORMAL,55,,0.0,55.0
2026-06-22,SBIN,1037.300048828125,0.00212546932091473,85.01958003112446,1020.4740014648437,998.8259982299804,0.008609959568512317,9.219481616978669,0.6941409614923858,8.525340655486284,,,NORMAL,OVERBOUGHT,,BULL,OVERBOUGHT,OVERBOUGHT|BULL|NORMAL,18,,0.0,18.0
2026-06-22,SUZLON,59.400001525878906,0.0033783912223301904,68.71166469739703,54.59680023193359,51.80354995727539,0.024267142679224644,1.3990188207339642,1.028434702180747,0.37058411855321727,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
2026-06-22,TCS,2144.300048828125,0.009082375919117647,21.00420579134989,2338.8699755859375,2809.4664868164064,0.027665257934300858,-50.69115493324625,-52.56802428938681,1.8768693561405598,,,NORMAL,,OVERSOLD,BEAR,OVERSOLD,OVERSOLD|BEAR|NORMAL,30,,0.0,30.0
2026-06-22,YESBANK,25.309999465942383,-0.003935473517128418,70.5297944232166,21.961600074768068,21.52500002861023,0.02024025908766938,0.888529259919153,0.6919192097808281,0.1966100501383249,,,NORMAL,,,BULL,NONE,NONE|BULL|NORMAL,8,,0.0,8.0
