Rank,Pattern,Trades,WinRate1D,AvgReturn1D,WinRate3D,AvgReturn3D,WinRate5D,AvgReturn5D,WinRate10D,AvgReturn10D
173,MOMENTUM|SIDEWAYS|NORMAL|HIGH_VOL|VIX_HIGH,36,63.89,0.717,55.56,0.811,52.78,0.479,44.44,-0.005
174,PANIC|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_HIGH,1216,49.67,-0.07,51.4,0.331,50.66,0.477,51.97,0.587
175,OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,265,45.66,0.017,58.49,0.186,61.51,0.461,64.91,1.251
176,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_LOW,201,52.74,0.2,60.7,0.252,58.21,0.461,57.71,0.289
177,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_HIGH,941,49.31,-0.046,52.28,0.061,54.94,0.461,53.99,0.451
178,OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,284,48.59,-0.004,58.45,0.187,55.99,0.451,65.85,1.105
179,PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,146,45.89,0.128,55.48,0.963,51.37,0.444,52.74,1.628
180,MOMENTUM|BEAR|NORMAL|BEAR|VIX_EXTREME,75,44.0,-0.064,57.33,0.238,58.67,0.435,62.67,0.663
181,OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,59,57.63,0.005,57.63,0.53,55.93,0.434,66.1,0.408
182,PANIC|HIGH_VOLATILITY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,89,48.31,0.147,46.07,-0.079,47.19,0.427,50.56,1.344
183,MOMENTUM|BULL|VOLATILE|BULL|VIX_ELEVATED,2965,52.85,0.181,52.18,0.213,52.21,0.423,55.04,0.969
184,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,668,51.2,0.022,55.09,0.186,56.14,0.409,57.93,0.942
185,OVERSOLD|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,9,77.78,0.16,66.67,0.158,77.78,0.401,77.78,2.576
186,MOMENTUM|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,678,55.01,0.084,53.54,0.139,57.08,0.401,61.65,1.181
187,PANIC|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_LOW,217,53.46,0.06,51.15,0.264,55.3,0.399,52.53,0.15
188,PANIC|BEAR|NORMAL|BEAR|VIX_HIGH,229,51.09,0.22,48.91,-0.019,57.21,0.392,60.26,1.161
189,MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_HIGH,177,52.54,0.387,50.28,0.529,51.98,0.392,47.46,-0.232
190,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,399,46.37,0.029,50.88,0.166,56.64,0.39,59.9,0.907
191,PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_HIGH,426,53.99,0.122,55.63,0.523,53.99,0.39,55.16,0.884
192,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,130,44.62,0.032,54.62,0.432,48.46,0.386,53.85,0.846
193,OVERSOLD|BULL|NORMAL|BULL|VIX_LOW,44,50.0,0.06,54.55,0.087,56.82,0.38,50.0,1.226
194,OVERSOLD|BULL|NORMAL|BULL|VIX_ELEVATED,27,44.44,-0.158,48.15,-0.095,51.85,0.376,40.74,-0.964
195,PANIC|BULL|NORMAL|SIDEWAYS|VIX_HIGH,409,52.32,0.039,56.97,0.291,54.77,0.375,56.97,0.812
196,OVERBOUGHT|BULL|NORMAL|BULL|VIX_ELEVATED,1952,53.12,0.077,54.35,0.252,55.53,0.373,60.55,1.14
197,PANIC|SIDEWAYS|VOLATILE|BULL|VIX_LOW,2094,50.86,-0.007,51.24,0.191,52.67,0.37,52.1,0.561
198,PANIC|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,293,45.73,-0.075,52.22,0.236,46.42,0.368,51.54,1.061
199,PANIC|BULL|VOLATILE|SIDEWAYS|VIX_ELEVATED,661,53.4,-0.019,53.56,0.172,55.22,0.367,56.43,0.849
200,MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_HIGH,99,45.45,0.102,45.45,-0.207,50.51,0.36,50.51,1.247
201,PANIC|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,53,49.06,-0.33,45.28,-0.301,50.94,0.351,58.49,1.87
202,MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_HIGH,1303,50.42,0.012,52.19,0.185,54.18,0.35,59.94,1.423
203,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,267,47.57,-0.047,45.32,0.094,46.07,0.346,42.7,-0.504
204,PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,94,42.55,-0.304,53.19,0.602,57.45,0.345,50.0,0.569
205,MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_HIGH,258,47.67,-0.069,49.61,0.215,53.88,0.336,50.78,0.68
206,MOMENTUM|SIDEWAYS|VOLATILE|BULL|VIX_LOW,2339,48.48,0.136,50.88,0.23,51.56,0.333,53.66,0.586
207,PANIC|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_LOW,208,47.12,-0.223,44.23,0.142,42.31,0.331,41.83,0.516
208,MOMENTUM|BEAR|NORMAL|BEAR|VIX_HIGH,194,48.45,-0.11,55.15,0.202,55.67,0.329,59.79,0.986
209,PANIC|BULL|NORMAL|BULL|VIX_HIGH,414,50.97,0.03,52.66,0.275,52.66,0.323,60.87,1.345
210,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_HIGH,763,47.84,-0.026,50.72,0.399,47.58,0.32,46.26,0.895
211,MOMENTUM|BULL|NORMAL|BULL|VIX_LOW,2697,51.21,0.075,52.69,0.229,52.5,0.314,54.06,0.559
212,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_HIGH,440,46.36,-0.339,50.0,-0.149,48.41,0.31,52.5,0.589
213,PANIC|BULL|VOLATILE|BULL|VIX_LOW,1768,54.19,0.118,52.49,0.287,53.17,0.308,53.05,0.958
214,PANIC|BULL|NORMAL|SIDEWAYS|VIX_LOW,118,50.85,0.066,50.85,-0.091,51.69,0.284,50.85,-0.047
215,PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,19,68.42,0.433,47.37,0.536,47.37,0.272,42.11,0.315
216,PANIC|BULL|NORMAL|BULL|VIX_ELEVATED,1173,48.0,-0.042,51.75,0.029,52.17,0.267,50.3,0.477
217,PANIC|BEAR|NORMAL|SIDEWAYS|VIX_HIGH,395,46.33,-0.139,51.14,0.1,52.91,0.264,55.44,0.676
218,PANIC|SIDEWAYS|NORMAL|BULL|VIX_LOW,1425,49.75,-0.012,52.07,0.125,52.84,0.259,51.37,0.263
219,MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,208,50.96,-0.006,55.77,0.219,55.77,0.255,59.13,1.129
220,MOMENTUM|BEAR|NORMAL|BULL|VIX_HIGH,73,39.73,-0.169,39.73,0.028,43.84,0.241,42.47,-0.184
221,OVERSOLD|SIDEWAYS|NORMAL|BULL|VIX_LOW,667,50.97,0.034,53.52,0.157,52.17,0.237,52.62,0.32
222,OVERSOLD|SIDEWAYS|NORMAL|SIDEWAYS|VIX_HIGH,377,49.34,-0.077,54.64,0.088,54.38,0.23,54.11,0.407
223,MOMENTUM|BEAR|VOLATILE|BEAR|VIX_HIGH,408,49.26,-0.167,52.45,0.169,50.25,0.227,55.15,0.921
224,PANIC|BEAR|VOLATILE|BULL|VIX_EXTREME,13,61.54,0.079,53.85,0.353,46.15,0.222,61.54,0.488
225,MOMENTUM|BEAR|NORMAL|SIDEWAYS|VIX_ELEVATED,300,51.0,0.19,57.67,0.31,52.67,0.217,49.33,-0.236
226,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_ELEVATED,860,47.79,-0.149,47.44,0.027,49.42,0.217,53.72,0.474
227,MOMENTUM|BEAR|NORMAL|BEAR|VIX_ELEVATED,18,44.44,-0.513,66.67,1.313,44.44,0.216,66.67,1.222
228,OVERBOUGHT|BULL|NORMAL|BULL|VIX_LOW,4174,52.16,0.057,52.92,0.12,53.64,0.206,56.01,0.486
229,MOMENTUM|BEAR|VOLATILE|BULL|VIX_LOW,765,48.63,0.106,49.15,0.13,51.11,0.2,52.94,0.488
230,MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_LOW,1447,50.38,0.099,52.32,0.116,52.32,0.195,53.56,0.509
231,OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_EXTREME,29,44.83,-0.009,62.07,-0.465,58.62,0.194,62.07,1.302
232,MOMENTUM|BEAR|VOLATILE|HIGH_VOL|VIX_HIGH,87,39.08,-0.002,52.87,-0.232,54.02,0.194,63.22,0.689
233,PANIC|BEAR|NORMAL|BULL|VIX_HIGH,139,48.92,0.441,55.4,0.529,50.36,0.194,49.64,0.455
234,MOMENTUM|SIDEWAYS|VOLATILE|SIDEWAYS|VIX_LOW,371,52.02,0.198,51.48,0.076,53.91,0.189,52.29,0.102
235,PANIC|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,186,48.92,0.025,59.14,0.209,52.69,0.187,53.23,0.348
236,OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_LOW,1008,51.39,0.102,52.18,0.096,56.35,0.18,56.05,0.342
237,MOMENTUM|HIGH_VOLATILITY|NORMAL|BULL|VIX_ELEVATED,297,39.73,-0.387,38.72,-0.961,44.78,0.164,49.16,0.406
238,OVERBOUGHT|BEAR|NORMAL|SIDEWAYS|VIX_ELEVATED,14,78.57,1.021,64.29,-0.065,57.14,0.162,57.14,-0.862
239,MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_HIGH,380,50.79,0.047,51.58,0.079,53.16,0.162,55.53,0.403
240,OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_LOW,191,48.69,-0.103,51.31,-0.015,46.07,0.16,58.64,0.572
241,PANIC|BULL|NORMAL|HIGH_VOL|VIX_HIGH,9,55.56,-0.458,33.33,-0.479,44.44,0.154,44.44,0.268
242,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SIDEWAYS|VIX_ELEVATED,58,39.66,-0.349,48.28,-0.193,37.93,0.149,44.83,-0.919
243,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_EXTREME,273,44.69,-0.296,54.58,-0.044,54.58,0.146,55.68,0.879
244,OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_ELEVATED,429,51.75,0.021,51.52,0.009,51.05,0.145,53.61,-0.042
245,PANIC|BEAR|VOLATILE|BULL|VIX_ELEVATED,1024,50.39,-0.057,51.07,0.208,49.71,0.143,50.78,0.241
246,OVERSOLD|HIGH_VOLATILITY|NORMAL|BEAR|VIX_EXTREME,30,56.67,0.717,60.0,0.715,46.67,0.141,36.67,-2.182
247,PANIC|BULL|VOLATILE|BEAR|VIX_EXTREME,85,43.53,-0.428,42.35,-0.576,44.71,0.137,57.65,0.685
248,MOMENTUM|BULL|NORMAL|SIDEWAYS|VIX_HIGH,412,52.91,0.059,49.27,-0.042,52.91,0.136,58.74,0.956
249,OVERBOUGHT|BULL|NORMAL|SIDEWAYS|VIX_ELEVATED,527,50.28,0.058,47.82,-0.068,47.63,0.134,56.93,0.669
250,OVERBOUGHT|SIDEWAYS|NORMAL|SIDEWAYS|VIX_LOW,185,52.43,0.151,52.43,0.091,51.35,0.126,62.7,0.302
251,PANIC|BULL|VOLATILE|BULL|VIX_ELEVATED,1478,49.32,-0.078,50.68,0.12,49.19,0.111,53.25,0.786
252,MOMENTUM|HIGH_VOLATILITY|VOLATILE|HIGH_VOL|VIX_HIGH,200,48.0,-0.106,56.5,0.091,56.0,0.105,55.5,0.973
253,OVERSOLD|BEAR|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,46,60.87,0.798,56.52,0.22,63.04,0.102,43.48,-1.026
254,OVERBOUGHT|BULL|NORMAL|HIGH_VOL|VIX_EXTREME,9,44.44,-0.154,55.56,0.476,44.44,0.096,44.44,-0.085
255,PANIC|SIDEWAYS|VOLATILE|BULL|VIX_ELEVATED,2028,48.57,-0.06,48.87,-0.016,50.2,0.085,49.11,0.322
256,MOMENTUM|BULL|NORMAL|BULL|VIX_ELEVATED,1768,48.7,0.012,50.06,0.007,52.09,0.076,54.98,0.56
257,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,210,50.95,0.037,46.67,-0.003,51.43,0.07,51.9,-0.042
258,OVERSOLD|SIDEWAYS|NORMAL|BULL|VIX_ELEVATED,513,47.95,0.054,51.07,0.048,50.49,0.062,51.27,0.379
259,MOMENTUM|BEAR|NORMAL|BULL|VIX_LOW,469,48.19,0.002,50.11,0.203,49.25,0.06,53.3,0.288
260,PANIC|BEAR|VOLATILE|BEAR|VIX_ELEVATED,12,41.67,-0.61,58.33,-0.072,41.67,0.06,33.33,-1.982
261,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_HIGH,1236,49.03,-0.01,48.38,-0.257,50.16,0.049,53.24,1.337
262,MOMENTUM|BEAR|VOLATILE|BULL|VIX_ELEVATED,717,51.46,0.247,50.49,0.273,47.14,0.035,44.77,-0.036
263,PANIC|SIDEWAYS|NORMAL|BEAR|VIX_HIGH,203,55.67,0.149,52.22,-0.03,55.17,0.031,60.59,0.604
264,PANIC|BEAR|VOLATILE|BULL|VIX_LOW,1155,48.4,-0.13,48.23,-0.228,50.56,0.026,48.31,-0.32
265,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,933,47.27,-0.004,51.66,0.018,50.7,0.002,53.48,0.132
266,OVERSOLD|BEAR|NORMAL|BULL|VIX_ELEVATED,398,47.74,-0.064,45.98,-0.023,51.26,-0.006,52.01,-0.068
267,PANIC|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,54,44.44,-0.398,46.3,-0.147,51.85,-0.007,62.96,1.989
268,PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,424,53.07,0.112,54.01,0.122,51.18,-0.022,54.25,0.584
269,MOMENTUM|BULL|VOLATILE|BEAR|VIX_HIGH,256,54.3,0.182,55.86,0.224,49.22,-0.026,53.91,0.422
270,PANIC|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_ELEVATED,121,53.72,-0.013,48.76,-0.364,45.45,-0.03,37.19,0.524
271,MOMENTUM|BEAR|VOLATILE|BEAR|VIX_ELEVATED,24,41.67,-0.12,54.17,-0.143,62.5,-0.048,75.0,1.736
272,PANIC|SIDEWAYS|NORMAL|BULL|VIX_ELEVATED,1199,48.46,-0.021,49.12,-0.131,49.04,-0.055,51.21,0.351
273,PANIC|SIDEWAYS|NORMAL|HIGH_VOL|VIX_HIGH,28,57.14,0.393,57.14,-0.004,53.57,-0.071,46.43,-0.647
274,OVERBOUGHT|SIDEWAYS|NORMAL|BULL|VIX_ELEVATED,625,49.44,-0.079,49.44,-0.091,49.44,-0.107,51.68,0.259
275,MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_ELEVATED,7,42.86,-0.908,71.43,1.449,42.86,-0.116,71.43,1.276
276,PANIC|BEAR|VOLATILE|BEAR|VIX_HIGH,656,46.95,-0.132,47.41,-0.091,46.95,-0.128,51.52,0.458
277,PANIC|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_HIGH,805,51.93,-0.062,49.81,-0.039,47.08,-0.133,50.56,0.139
278,PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_ELEVATED,48,33.33,0.171,56.25,0.52,39.58,-0.134,39.58,-0.577
279,PANIC|BEAR|NORMAL|SIDEWAYS|VIX_ELEVATED,452,47.79,-0.046,47.57,-0.174,46.02,-0.141,53.32,0.146
280,PANIC|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,190,50.0,-0.011,43.16,-0.517,44.74,-0.156,46.84,-0.552
281,MOMENTUM|SIDEWAYS|NORMAL|BULL|VIX_ELEVATED,1092,49.63,0.024,46.34,-0.15,47.8,-0.164,48.35,0.127
282,MOMENTUM|SIDEWAYS|VOLATILE|BULL|VIX_ELEVATED,2061,50.66,0.065,48.57,-0.088,48.91,-0.178,50.02,0.152
283,MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,26,34.62,-0.596,46.15,-0.361,46.15,-0.179,50.0,-0.341
284,PANIC|HIGH_VOLATILITY|VOLATILE|BULL|VIX_EXTREME,46,45.65,-0.037,45.65,-0.894,50.0,-0.185,32.61,-1.804
285,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_ELEVATED,20,30.0,-0.337,30.0,-1.455,40.0,-0.197,50.0,-0.659
286,PANIC|BEAR|NORMAL|BULL|VIX_ELEVATED,517,46.81,-0.088,45.65,-0.118,45.84,-0.202,49.9,-0.315
287,PANIC|BEAR|NORMAL|BULL|VIX_LOW,668,47.16,-0.158,48.35,-0.179,47.6,-0.223,47.46,-0.388
288,MOMENTUM|SIDEWAYS|VOLATILE|BEAR|VIX_ELEVATED,42,57.14,0.116,59.52,0.52,47.62,-0.258,59.52,0.639
289,MOMENTUM|BEAR|NORMAL|SIDEWAYS|VIX_EXTREME,16,37.5,-0.852,62.5,-0.46,43.75,-0.258,68.75,2.286
290,OVERSOLD|BEAR|NORMAL|BULL|VIX_LOW,514,48.44,-0.013,46.69,-0.255,46.5,-0.262,46.3,0.037
291,MOMENTUM|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,60,48.33,-0.312,50.0,-0.541,50.0,-0.264,48.33,0.048
292,OVERBOUGHT|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_ELEVATED,11,27.27,-1.337,27.27,-1.158,45.45,-0.265,72.73,0.541
293,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,149,51.68,0.001,51.01,-0.663,57.72,-0.305,47.65,-1.012
294,PANIC|BULL|NORMAL|HIGH_VOL|VIX_EXTREME,20,45.0,-0.273,45.0,-0.468,45.0,-0.312,50.0,-1.145
295,PANIC|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_HIGH,536,47.95,0.047,46.64,-0.031,46.83,-0.316,51.31,0.531
296,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,385,49.35,0.148,47.53,-0.152,46.75,-0.323,45.71,-0.788
297,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_ELEVATED,119,45.38,0.66,43.7,0.105,32.77,-0.331,37.82,-0.174
298,OVERSOLD|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,9,66.67,1.043,44.44,-1.065,55.56,-0.335,44.44,0.23
299,PANIC|SIDEWAYS|NORMAL|BEAR|VIX_EXTREME,82,36.59,-0.416,48.78,-0.377,48.78,-0.348,56.1,-0.164
300,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_EXTREME,53,35.85,-0.542,52.83,-0.058,54.72,-0.381,56.6,-0.501
301,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_ELEVATED,12,58.33,-0.23,41.67,0.072,41.67,-0.384,50.0,0.828
302,OVERSOLD|BEAR|NORMAL|BEAR|VIX_HIGH,140,55.71,0.336,56.43,0.371,50.0,-0.388,50.71,-0.292
303,PANIC|BEAR|NORMAL|SIDEWAYS|VIX_LOW,74,43.24,-0.17,51.35,-0.046,43.24,-0.388,39.19,-0.595
304,MOMENTUM|BULL|VOLATILE|BEAR|VIX_EXTREME,97,40.21,-0.681,43.3,-0.255,49.48,-0.439,53.61,-0.7
305,OVERSOLD|BULL|NORMAL|SIDEWAYS|VIX_HIGH,8,75.0,0.542,37.5,0.073,75.0,-0.447,87.5,0.41
306,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_ELEVATED,74,39.19,-0.641,32.43,-0.609,39.19,-0.448,43.24,-0.294
307,PANIC|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,159,53.46,-0.076,47.17,-0.598,48.43,-0.455,50.94,-0.646
308,MOMENTUM|BEAR|NORMAL|BULL|VIX_ELEVATED,379,46.97,-0.001,45.12,-0.279,44.85,-0.463,47.23,-0.621
309,PANIC|HIGH_VOLATILITY|NORMAL|BEAR|VIX_EXTREME,34,52.94,0.505,52.94,-0.311,47.06,-0.522,52.94,-0.857
310,MOMENTUM|SIDEWAYS|NORMAL|HIGH_VOL|VIX_EXTREME,38,44.74,0.073,52.63,-0.179,52.63,-0.568,63.16,-1.139
311,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_HIGH,9,33.33,-0.244,33.33,-0.372,33.33,-0.581,55.56,-0.323
312,OVERBOUGHT|BULL|NORMAL|BEAR|VIX_ELEVATED,8,37.5,-0.747,50.0,-0.038,25.0,-0.599,25.0,-2.761
313,PANIC|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_LOW,81,30.86,-0.589,33.33,-0.565,38.27,-0.616,44.44,2.411
314,PANIC|BEAR|VOLATILE|SIDEWAYS|VIX_LOW,129,47.29,-0.237,47.29,-0.254,43.41,-0.633,35.66,-1.956
315,MOMENTUM|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_EXTREME,52,40.38,0.558,44.23,0.002,42.31,-0.682,57.69,1.658
316,MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_HIGH,103,53.4,0.322,42.72,-0.426,48.54,-0.685,47.57,-0.512
317,MOMENTUM|INSUFFICIENT_HISTORY|VOLATILE|BULL|VIX_HIGH,19,47.37,-0.241,26.32,-1.842,36.84,-0.692,63.16,3.426
318,OVERSOLD|BEAR|NORMAL|SIDEWAYS|VIX_LOW,93,48.39,0.078,49.46,0.038,46.24,-0.787,44.09,-1.039
319,PANIC|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_ELEVATED,20,45.0,-0.008,40.0,-1.402,40.0,-0.799,25.0,-3.368
320,MOMENTUM|BULL|VOLATILE|HIGH_VOL|VIX_EXTREME,86,40.7,-0.524,46.51,-0.618,39.53,-0.847,46.51,-1.338
321,OVERBOUGHT|BULL|NORMAL|BEAR|VIX_HIGH,61,45.9,-0.058,45.9,-0.198,39.34,-0.887,36.07,-2.941
322,MOMENTUM|BULL|NORMAL|BEAR|VIX_HIGH,101,39.6,-0.397,40.59,-0.71,41.58,-0.899,45.54,-0.815
323,PANIC|BULL|NORMAL|BEAR|VIX_HIGH,82,51.22,-0.03,47.56,-0.611,47.56,-0.937,46.34,-0.564
324,MOMENTUM|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,33,48.48,-0.315,51.52,-0.881,48.48,-0.988,51.52,-0.282
325,MOMENTUM|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,114,42.98,-0.411,48.25,-0.861,50.0,-1.001,55.26,-1.188
326,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_HIGH,10,40.0,-1.508,50.0,-0.614,60.0,-1.026,60.0,-2.212
327,MOMENTUM|HIGH_VOLATILITY|VOLATILE|SIDEWAYS|VIX_EXTREME,347,44.96,-0.521,41.21,-0.929,41.5,-1.128,48.13,-0.3
328,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_EXTREME,175,44.0,-0.933,49.71,-0.588,45.14,-1.138,49.71,-1.818
329,PANIC|BULL|NORMAL|BEAR|VIX_EXTREME,27,37.04,-0.54,25.93,-1.524,40.74,-1.164,48.15,-1.291
330,MOMENTUM|INSUFFICIENT_HISTORY|NORMAL|BULL|VIX_HIGH,13,46.15,0.143,38.46,-0.594,38.46,-1.182,53.85,-0.9
331,PANIC|BEAR|NORMAL|BEAR|VIX_ELEVATED,12,33.33,-0.791,41.67,0.573,50.0,-1.248,25.0,-0.683
332,PANIC|SIDEWAYS|VOLATILE|BEAR|VIX_ELEVATED,11,36.36,-0.695,36.36,-1.579,36.36,-1.391,45.45,-1.386
333,PANIC|BEAR|VOLATILE|HIGH_VOL|VIX_EXTREME,178,44.38,-0.654,55.62,-0.511,53.93,-1.404,55.62,-2.865
334,OVERSOLD|BEAR|NORMAL|BEAR|VIX_ELEVATED,7,28.57,-0.47,28.57,-1.476,0.0,-1.442,57.14,1.831
335,OVERBOUGHT|HIGH_VOLATILITY|NORMAL|SIDEWAYS|VIX_LOW,24,50.0,0.195,41.67,-0.538,37.5,-1.484,45.83,-0.782
336,PANIC|BULL|VOLATILE|BEAR|VIX_HIGH,169,42.6,-0.365,44.38,-0.836,42.6,-1.518,47.34,-1.496
337,PANIC|SIDEWAYS|NORMAL|BEAR|VIX_ELEVATED,9,77.78,0.854,55.56,0.078,44.44,-1.532,55.56,-0.267
338,PANIC|HIGH_VOLATILITY|NORMAL|BEAR|VIX_HIGH,95,44.21,-0.022,45.26,-0.684,47.37,-1.59,47.37,-0.42
339,PANIC|INSUFFICIENT_HISTORY|NORMAL|SIDEWAYS|VIX_HIGH,14,21.43,-0.71,28.57,-0.943,21.43,-1.592,50.0,0.415
340,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_UNAVAILABLE,7,14.29,-2.241,42.86,-0.508,57.14,-1.659,71.43,2.709
341,OVERSOLD|INSUFFICIENT_HISTORY|NORMAL|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,30,40.0,-0.594,30.0,-1.608,26.67,-1.815,13.33,-4.174
342,PANIC|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,55,47.27,-0.634,45.45,-1.502,50.91,-2.04,58.18,-2.203
343,MOMENTUM|SIDEWAYS|VOLATILE|SPY_INSUFFICIENT_HISTORY|VIX_ELEVATED,6,33.33,-0.123,33.33,-0.674,16.67,-2.122,33.33,-2.421
344,OVERSOLD|BEAR|NORMAL|BULL|VIX_EXTREME,6,33.33,-1.305,50.0,-1.693,16.67,-2.231,33.33,-1.809
345,OVERSOLD|BEAR|NORMAL|HIGH_VOL|VIX_EXTREME,39,48.72,-0.247,48.72,-1.405,41.03,-2.436,56.41,-2.697
346,MOMENTUM|SIDEWAYS|VOLATILE|HIGH_VOL|VIX_EXTREME,143,47.55,-0.938,49.65,-2.221,42.66,-2.653,48.95,-3.312
347,MOMENTUM|HIGH_VOLATILITY|VOLATILE|BULL|VIX_EXTREME,23,47.83,-2.319,39.13,-3.734,52.17,-2.677,39.13,-2.436
348,OVERBOUGHT|BULL|NORMAL|BEAR|VIX_EXTREME,5,20.0,-1.996,20.0,-2.393,0.0,-2.746,0.0,-5.679
349,PANIC|HIGH_VOLATILITY|VOLATILE|BEAR|VIX_ELEVATED,26,50.0,-0.585,50.0,-2.068,30.77,-2.996,34.62,-3.406
350,MOMENTUM|HIGH_VOLATILITY|NORMAL|BEAR|VIX_EXTREME,21,57.14,-0.541,42.86,-1.589,52.38,-3.009,47.62,-3.92
